order_id,item_id,product_id,quantity,list_price,discount,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,first_name,last_name,phone,email,street,city,state,zip_code,store_name,phone_store,email_store,street_store,city_store,state_store,zip_code_store,first_name_staff,last_name_staff,email_staff,phone_staff,active,store_id_staff,manager_id,prod_cost
25,3,22,1,269.99,0.2,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
25,4,14,1,269.99,0.2,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
25,5,21,1,269.99,0.1,657,4,2016-01-18,2016-01-21,2016-01-21,2,6,Sam,Lester,NULL,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,11510,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
26,1,7,1,3999.99,0.05,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Jackeline,Colon,NULL,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2643.9545900969997
26,2,2,1,749.99,0.2,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Jackeline,Colon,NULL,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,486.99895659399994
26,3,12,1,549.99,0.2,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Jackeline,Colon,NULL,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,385.40147757299997
26,4,21,2,269.99,0.07,1280,4,2016-01-18,2016-01-21,2016-01-19,2,7,Jackeline,Colon,NULL,jackeline.colon@msn.com,9916 Cedarwood Drive ,Wappingers Falls,NY,12590,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
27,1,5,1,1320.99,0.2,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,873.2141517990001
27,2,19,1,449,0.2,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,388.6066264
27,3,26,2,599.99,0.07,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,420.43861257299994
27,4,8,1,1799.99,0.07,57,4,2016-01-19,2016-01-21,2016-01-20,2,7,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave. ,Bronx,NY,10451,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1189.775930097
28,1,5,1,1320.99,0.05,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,873.2141517990001
28,2,7,2,3999.99,0.2,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,2643.9545900969997
28,3,14,2,269.99,0.1,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
28,4,6,1,469.99,0.05,252,4,2016-01-19,2016-01-20,2016-01-21,2,6,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street ,Richmond Hill,NY,11418,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,428.7119673747
29,1,24,2,549.99,0.05,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,385.40147757299997
29,2,6,1,469.99,0.2,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,428.7119673747
29,3,21,2,269.99,0.1,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
29,4,8,1,1799.99,0.2,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1189.775930097
29,5,14,2,269.99,0.05,437,4,2016-01-20,2016-01-22,2016-01-21,2,6,Laureen,Barry,NULL,laureen.barry@yahoo.com,909 Ridge St. ,Orchard Park,NY,14127,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,189.193521573
30,1,26,1,599.99,0.05,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Yvone,Guerrero,NULL,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,420.43861257299994
30,2,17,1,429,0.07,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Yvone,Guerrero,NULL,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,371.2967544
30,3,19,1,449,0.1,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Yvone,Guerrero,NULL,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,388.6066264
30,4,4,1,2899.99,0.1,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Yvone,Guerrero,NULL,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1916.8652600969997
30,5,7,2,3999.99,0.1,1348,4,2016-01-20,2016-01-21,2016-01-21,2,6,Yvone,Guerrero,NULL,yvone.guerrero@aol.com,8548 Jackson Ave. ,Merrick,NY,11566,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,2643.9545900969997
31,1,11,2,1680.99,0.05,1238,4,2016-01-20,2016-01-22,2016-01-22,3,8,Edgar,Quinn,NULL,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3,1,1533.3529012047
31,2,9,2,2999.99,0.2,1238,4,2016-01-20,2016-01-22,2016-01-22,3,8,Edgar,Quinn,NULL,edgar.quinn@aol.com,556 Dogwood Ave. ,Harlingen,TX,78552,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3,1,1982.9642900969995
32,1,8,2,1799.99,0.07,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,Kimbery,Nieves,NULL,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,1189.775930097
32,2,12,2,549.99,0.07,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,Kimbery,Nieves,NULL,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,385.40147757299997
32,3,25,2,499.99,0.1,1259,4,2016-01-21,2016-01-24,2016-01-22,1,3,Kimbery,Nieves,NULL,kimbery.nieves@msn.com,768 Roehampton St. ,San Carlos,CA,94070,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,350.364342573
33,1,23,2,299.99,0.07,236,4,2016-01-21,2016-01-22,2016-01-22,2,6,Verona,O'neill,NULL,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,210.215802573
33,2,7,1,3999.99,0.1,236,4,2016-01-21,2016-01-22,2016-01-22,2,6,Verona,O'neill,NULL,verona.o'neill@hotmail.com,8279 W. Sussex St. ,Selden,NY,11784,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,2643.9545900969997
34,1,8,2,1799.99,0.07,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1189.775930097
34,2,10,2,1549,0.1,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1412.95524897
34,3,17,2,429,0.2,80,4,2016-01-22,2016-01-25,2016-01-23,2,6,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue ,Buffalo,NY,14215,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,371.2967544
35,1,18,1,449,0.05,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Neville,Mcclain,NULL,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,388.6066264
35,2,20,2,599.99,0.05,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Neville,Mcclain,NULL,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,420.43861257299994
35,3,5,1,1320.99,0.2,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Neville,Mcclain,NULL,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,873.2141517990001
35,4,21,2,269.99,0.07,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Neville,Mcclain,NULL,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
35,5,22,1,269.99,0.07,813,4,2016-01-22,2016-01-25,2016-01-24,2,7,Neville,Mcclain,NULL,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
36,1,9,1,2999.99,0.07,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Shantel,Gregory,NULL,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,11795,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,1982.9642900969995
36,2,5,1,1320.99,0.05,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Shantel,Gregory,NULL,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,11795,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,873.2141517990001
36,3,3,2,999.99,0.2,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Shantel,Gregory,NULL,shantel.gregory@yahoo.com,7722 Second Lane ,West Islip,NY,11795,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,912.1634082747
37,1,16,2,599.99,0.05,164,4,2016-01-25,2016-01-28,2016-01-26,2,6,Tomika,Larson,NULL,tomika.larson@yahoo.com,254 Canal St. ,Woodside,NY,11377,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,420.43861257299994
38,1,7,2,3999.99,0.05,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2643.9545900969997
38,2,23,1,299.99,0.07,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,210.215802573
38,3,25,1,499.99,0.2,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,350.364342573
38,4,10,2,1549,0.1,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1412.95524897
38,5,24,1,549.99,0.07,583,4,2016-01-25,2016-01-27,2016-01-26,2,7,Lashandra,Turner,(562) 327-9469,lashandra.turner@hotmail.com,11 Marlborough Rd. ,Long Beach,NY,11561,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,385.40147757299997
39,1,22,2,269.99,0.2,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Travis,Whitley,NULL,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
39,2,16,2,599.99,0.2,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Travis,Whitley,NULL,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,420.43861257299994
39,3,3,2,999.99,0.05,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Travis,Whitley,NULL,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,912.1634082747
39,4,15,1,529.99,0.1,1296,4,2016-01-25,2016-01-26,2016-01-26,2,7,Travis,Whitley,NULL,travis.whitley@aol.com,60 Euclid Ave. ,Saint Albans,NY,11412,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,371.38662357299995
40,1,17,1,429,0.2,348,4,2016-01-27,2016-01-28,2016-01-29,1,3,Darren,Witt,NULL,darren.witt@aol.com,916 Hillcrest Ave. ,Coachella,CA,92236,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,371.2967544
40,2,8,2,1799.99,0.2,348,4,2016-01-27,2016-01-28,2016-01-29,1,3,Darren,Witt,NULL,darren.witt@aol.com,916 Hillcrest Ave. ,Coachella,CA,92236,Santa Cruz Bikes,(831) 476-4321,santacruz@bikes.shop,3700 Portola Drive,Santa Cruz,CA,95060,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1,2,1189.775930097
41,1,5,1,1320.99,0.1,979,4,2016-01-27,2016-01-30,2016-01-29,2,6,Ingeborg,Ellison,NULL,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,873.2141517990001
41,2,19,2,449,0.2,979,4,2016-01-27,2016-01-30,2016-01-29,2,6,Ingeborg,Ellison,NULL,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,388.6066264
41,3,26,2,599.99,0.2,979,4,2016-01-27,2016-01-30,2016-01-29,2,6,Ingeborg,Ellison,NULL,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,14850,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Marcelene,Boyer,marcelene.boyer@bikes.shop,(516) 379-4445,1,2,5,420.43861257299994
42,1,19,1,449,0.05,1095,4,2016-01-27,2016-01-28,2016-01-30,2,7,Corene,Swanson,NULL,corene.swanson@aol.com,597 Lakeshore Lane ,Rego Park,NY,11374,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,388.6066264
43,1,13,2,269.99,0.1,1434,4,2016-01-27,2016-01-28,2016-01-30,2,7,Elana,Miles,NULL,elana.miles@yahoo.com,7077 Euclid Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
43,2,12,2,549.99,0.05,1434,4,2016-01-27,2016-01-28,2016-01-30,2,7,Elana,Miles,NULL,elana.miles@yahoo.com,7077 Euclid Ave. ,Liverpool,NY,13090,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,385.40147757299997
44,1,7,1,3999.99,0.1,861,4,2016-01-28,2016-01-31,2016-01-30,2,7,Olympia,Figueroa,NULL,olympia.figueroa@hotmail.com,587 Surrey St. ,Hopewell Junction,NY,12533,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,2643.9545900969997
44,2,16,1,599.99,0.05,861,4,2016-01-28,2016-01-31,2016-01-30,2,7,Olympia,Figueroa,NULL,olympia.figueroa@hotmail.com,587 Surrey St. ,Hopewell Junction,NY,12533,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,420.43861257299994
45,1,4,2,2899.99,0.2,1220,4,2016-01-28,2016-01-31,2016-01-31,2,7,Carissa,Cross,NULL,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,11746,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,1916.8652600969997
45,2,22,1,269.99,0.07,1220,4,2016-01-28,2016-01-31,2016-01-31,2,7,Carissa,Cross,NULL,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,11746,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
45,3,21,2,269.99,0.05,1220,4,2016-01-28,2016-01-31,2016-01-31,2,7,Carissa,Cross,NULL,carissa.cross@yahoo.com,9335 West Main Dr. ,Huntington Station,NY,11746,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,189.193521573
46,1,17,1,429,0.1,746,4,2016-01-29,2016-01-31,2016-01-31,2,7,Eldridge,Greer,NULL,eldridge.greer@aol.com,131 E. Madison St. ,Central Islip,NY,11722,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,371.2967544
47,1,6,1,469.99,0.05,1234,4,2016-01-29,2016-01-30,2016-01-31,2,7,Joshua,Berg,NULL,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,10562,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,428.7119673747
47,2,15,1,529.99,0.1,1234,4,2016-01-29,2016-01-30,2016-01-31,2,7,Joshua,Berg,NULL,joshua.berg@hotmail.com,16 East St. ,Ossining,NY,10562,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432,Venita,Daniel,venita.daniel@bikes.shop,(516) 379-4446,1,2,5,371.38662357299995
